hashedIpAddress,timestamp,durationInSec,clean_path,source,target,links_coords,normalized_links_coords
68c1c18457602d77,1357425624,237,"['Brain', 'Cell_%28biology%29', 'Genetic_code', 'Virus', 'Genetics', 'Science', 'Mathematics', 'Computer_science', 'Computer_programming', 'Microsoft', 'Computer', 'Electricity', 'Alexander_Graham_Bell', 'Telephone']",Brain,Telephone,"[[], [], [(1020, 94)], [(145, 3799), (19, 3824)], [(350, 75)], [(71, 253), (19, 1057)], [(508, 782), (690, 2811)], [(1403, 94), (19, 1809), (19, 3077), (883, 3121)], [(389, 977), (586, 996)], [(444, 75)], [(951, 484)], [(1333, 370)], [(1310, 421)]]","[[], [], [(0.5396825396825397, 0.03879488237721832)], [(0.07671957671957672, 0.8711304746617748), (0.010052910052910053, 0.8768631047924788)], [(0.18518518518518517, 0.03404448479346346)], [(0.03756613756613757, 0.0889592123769339), (0.010052910052910053, 0.37165963431786214)], [(0.2687830687830688, 0.2079234246211114), (0.36507936507936506, 0.7474076043605424)], [(0.7423280423280423, 0.028878648233486945), (0.010052910052910053, 0.5557603686635945), (0.010052910052910053, 0.9453149001536099), (0.4671957671957672, 0.9588325652841782)], [(0.20582010582010582, 0.6444591029023746), (0.3100529100529101, 0.6569920844327177)], [(0.23492063492063492, 0.028935185185185185)], [(0.5031746031746032, 0.07294649585531274)], [(0.7052910052910053, 0.2030735455543359)], [(0.6931216931216931, 0.21949947862356622)]]"
5b0d56584233a18b,1357636862,666,"['Brain', 'Stroke', 'Europe', 'United_Kingdom', 'Michael_Faraday', 'James_Clerk_Maxwell', 'Electricity', 'Alexander_Graham_Bell', 'Telephone']",Brain,Telephone,"[[(913, 2549)], [(846, 138)], [(1558, 684), (137, 582), (49, 3194), (106, 3362), (928, 4376), (1287, 5328), (833, 5387), (255, 5436), (324, 5457), (209, 5518), (418, 5538), (469, 5558), (381, 5578)], [(391, 4794)], [(1150, 1288)], [(1332, 75), (955, 867)], [(1333, 370)], [(1310, 421)]]","[[(0.4830687830687831, 0.6799146439050413)], [(0.44761904761904764, 0.020456566854432257)], [(0.8243386243386244, 0.11722365038560412), (0.07248677248677249, 0.09974293059125965), (0.025925925925925925, 0.5473864610111396), (0.056084656084656084, 0.57617823479006), (0.491005291005291, 0.7499571550985433), (0.680952380952381, 0.9131105398457584), (0.44074074074074077, 0.9232219365895459), (0.1349206349206349, 0.9316195372750643), (0.17142857142857143, 0.9352185089974293), (0.11058201058201059, 0.9456726649528706), (0.22116402116402117, 0.9491002570694087), (0.24814814814814815, 0.9525278491859469), (0.2015873015873016, 0.955955441302485)], [(0.20687830687830688, 0.7333639284075264)], [(0.6084656084656085, 0.6373082632360217)], [(0.7047619047619048, 0.036284470246734396), (0.5052910052910053, 0.41944847605224966)], [(0.7052910052910053, 0.2030735455543359)], [(0.6931216931216931, 0.21949947862356622)]]"
008f1a3955dd2951,1357659549,539,"['Brain', 'Cell_%28biology%29', 'Microscope', 'Wave', 'Sound', 'Music', 'Communication', 'Telephone']",Brain,Telephone,"[[], [], [(1134, 268)], [(38, 609)], [(287, 284)], [(1010, 94)], [(474, 1139)]]","[[], [], [(0.6, 0.23123382226056946)], [(0.020105820105820106, 0.2856472795497186)], [(0.15185185185185185, 0.17391304347826086)], [(0.5343915343915344, 0.029671717171717172)], [(0.2507936507936508, 0.7357881136950905)]]"
66b196465d2b5d38,1357738798,258,"['Brain', 'Computer_science', 'Information', 'Communication', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(522, 75)], [(1078, 100)], [(474, 1139)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.2761904761904762, 0.02304147465437788)], [(0.5703703703703704, 0.04730368968779565)], [(0.2507936507936508, 0.7357881136950905)]]"
66b196465d2b5d38,1357746753,288,"['Brain', 'Computer_science', 'Society', 'Technology', 'Electronics', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(860, 360)], [(397, 1007)], [(19, 950)], [(1284, 249)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.455026455026455, 0.11059907834101383)], [(0.21005291005291005, 0.7111581920903954)], [(0.010052910052910053, 0.2531982942430704)], [(0.6793650793650794, 0.12369597615499255)]]"
2a938030042c0452,1357864752,55,"['Brain', 'Charles_Darwin', 'London', 'Mass_media', 'Telephone']",Brain,Telephone,"[[(642, 582)], [(214, 1223), (1185, 2017)], [(104, 94)], [(102, 840)]]","[[(0.3396825396825397, 0.15524139770605494)], [(0.11322751322751323, 0.2153548159887304), (0.626984126984127, 0.3551681634090509)], [(0.05502645502645503, 0.015037593984962405)], [(0.05396825396825397, 0.18995929443690637)]]"
6885eeeb377ac7d0,1357868678,151,"['Brain', 'Computer_science', 'Science', 'Technology', 'Electronics', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(788, 360)], [(19, 1889), (233, 2120)], [(19, 950)], [(1284, 249)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.41693121693121693, 0.11059907834101383)], [(0.010052910052910053, 0.6642053445850914), (0.12328042328042328, 0.7454289732770746)], [(0.010052910052910053, 0.2531982942430704)], [(0.6793650793650794, 0.12369597615499255)]]"
5a235042005043d8,1358132702,146,"['Brain', 'Eye', 'Rabbit', 'Mammal', 'Human', 'Communication', 'Telephone']",Brain,Telephone,"[[(624, 759)], [(123, 113)], [(1746, 349), (124, 75)], [(77, 113)], [(651, 138), (631, 3372)], [(474, 1139)]]","[[(0.33015873015873015, 0.20245398773006135)], [(0.06507936507936508, 0.02935064935064935)], [(0.9238095238095239, 0.17423864203694459), (0.0656084656084656, 0.03744383424862706)], [(0.040740740740740744, 0.025917431192660552)], [(0.34444444444444444, 0.02320887991927346), (0.33386243386243386, 0.5671039354187689)], [(0.2507936507936508, 0.7357881136950905)]]"
126c53a444812f50,1358254929,279,"['Brain', 'Computer_science', 'Information', 'Communication', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(522, 75)], [(1078, 100)], [(474, 1139)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.2761904761904762, 0.02304147465437788)], [(0.5703703703703704, 0.04730368968779565)], [(0.2507936507936508, 0.7357881136950905)]]"
032429816a3e10aa,1358369223,158,"['Brain', 'Animal', 'Human', 'Science', 'Technology', 'Computer', 'Telephone']",Brain,Telephone,"[[(33, 75), (854, 1793)], [(1454, 119)], [(935, 202), (639, 4336), (695, 4823), (498, 5063)], [(19, 1889), (233, 2120)], [(1093, 825)], [(567, 1139)]]","[[(0.01746031746031746, 0.020005334755934915), (0.45185185185185184, 0.4782608695652174)], [(0.7693121693121693, 0.04823672476692339)], [(0.4947089947089947, 0.0339724184325597), (0.3380952380952381, 0.7292297342751429), (0.36772486772486773, 0.8111335351496805), (0.2634920634920635, 0.8514968045745038)], [(0.010052910052910053, 0.6642053445850914), (0.12328042328042328, 0.7454289732770746)], [(0.5783068783068783, 0.21988272921108742)], [(0.3, 0.17166541070082894)]]"
074f3eee0d4440f6,1358398659,145,"['Brain', 'Computer_science', 'Computer_programming', 'Microsoft', 'World_Wide_Web', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(1403, 94), (19, 1809), (19, 3077), (883, 3121)], [(389, 977), (586, 996)], [(407, 234)], [(1357, 1770)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.7423280423280423, 0.028878648233486945), (0.010052910052910053, 0.5557603686635945), (0.010052910052910053, 0.9453149001536099), (0.4671957671957672, 0.9588325652841782)], [(0.20582010582010582, 0.6444591029023746), (0.3100529100529101, 0.6569920844327177)], [(0.21534391534391534, 0.09027777777777778)], [(0.717989417989418, 0.5375037959307623)]]"
0922a9c37768e3d1,1358450386,221,"['Brain', 'Computer_science', 'Information', 'Music', 'Communication', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(522, 75)], [(1780, 1312)], [(1010, 94)], [(474, 1139)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.2761904761904762, 0.02304147465437788)], [(0.9417989417989417, 0.6206244087038789)], [(0.5343915343915344, 0.029671717171717172)], [(0.2507936507936508, 0.7357881136950905)]]"
276f5f9603acc0b9,1358532483,188,"['Brain', 'Computer_science', 'Internet', 'World_Wide_Web', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(231, 449)], [(770, 94), (137, 154), (886, 639), (1575, 1594), (432, 1423)], [(1357, 1770)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.12222222222222222, 0.13794162826420892)], [(0.4074074074074074, 0.02469784550709406), (0.07248677248677249, 0.04046242774566474), (0.4687830687830688, 0.1678928008407777), (0.8333333333333334, 0.418812401471361), (0.22857142857142856, 0.3738833420914346)], [(0.717989417989418, 0.5375037959307623)]]"
5ca4249e3c7da25b,1358560655,338,"['Brain', 'Computer_science', 'Science', 'Technology', 'Engineering', 'Computer', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(788, 360)], [(19, 1889), (233, 2120)], [(38, 181), (73, 889)], [(154, 792)], [(567, 1139)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.41693121693121693, 0.11059907834101383)], [(0.010052910052910053, 0.6642053445850914), (0.12328042328042328, 0.7454289732770746)], [(0.020105820105820106, 0.0482409381663113), (0.038624338624338624, 0.23694029850746268)], [(0.08148148148148149, 0.38653001464128844)], [(0.3, 0.17166541070082894)]]"
0d48edb81fbc5911,1358759168,126,"['Brain', 'Computer_science', 'Internet', 'Information', 'Communication', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(231, 449)], [(19, 94)], [(1078, 100)], [(474, 1139)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.12222222222222222, 0.13794162826420892)], [(0.010052910052910053, 0.02469784550709406)], [(0.5703703703703704, 0.04730368968779565)], [(0.2507936507936508, 0.7357881136950905)]]"
3211976844fc1965,1358832178,279,"['Brain', 'Mammal', 'Human', 'Communication', 'Telephone']",Brain,Telephone,"[[(217, 829)], [(77, 113)], [(651, 138), (631, 3372)], [(474, 1139)]]","[[(0.11481481481481481, 0.22112563350226727)], [(0.040740740740740744, 0.025917431192660552)], [(0.34444444444444444, 0.02320887991927346), (0.33386243386243386, 0.5671039354187689)], [(0.2507936507936508, 0.7357881136950905)]]"
6f4978c43a8faffd,1358870827,244,"['Brain', 'Computer_science', 'Internet', 'Optical_fiber', 'Physics', 'Electricity', 'Alexander_Graham_Bell', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(231, 449)], [(852, 154)], [(490, 706)], [(364, 1032), (606, 2790)], [(1333, 370)], [(1310, 421)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.12222222222222222, 0.13794162826420892)], [(0.4507936507936508, 0.04046242774566474)], [(0.25925925925925924, 0.24754558204768584)], [(0.1925925925925926, 0.2555720653789004), (0.32063492063492066, 0.6909361069836553)], [(0.7052910052910053, 0.2030735455543359)], [(0.6931216931216931, 0.21949947862356622)]]"
43ba4fe0134a342e,1358879042,94,"['Brain', 'Computer_science', 'Internet', 'World_Wide_Web', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(231, 449)], [(770, 94), (137, 154), (886, 639), (1575, 1594), (432, 1423)], [(1357, 1770)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.12222222222222222, 0.13794162826420892)], [(0.4074074074074074, 0.02469784550709406), (0.07248677248677249, 0.04046242774566474), (0.4687830687830688, 0.1678928008407777), (0.8333333333333334, 0.418812401471361), (0.22857142857142856, 0.3738833420914346)], [(0.717989417989418, 0.5375037959307623)]]"
6a62914431b9b022,1358883148,155,"['Brain', 'Cerebellum', 'Chemical_synapse', 'Computer', 'Telephone']",Brain,Telephone,"[[(1547, 1354), (1332, 1160), (928, 2317)], [(997, 1694)], [(150, 801)], [(567, 1139)]]","[[(0.8185185185185185, 0.3611629767938117), (0.7047619047619048, 0.3094158442251267), (0.491005291005291, 0.618031475060016)], [(0.5275132275132275, 0.4479111581173982)], [(0.07936507936507936, 0.7368905243790248)], [(0.3, 0.17166541070082894)]]"
74bdde4d346e9aec,1359286097,118,"['Brain', 'Animal', 'Human', 'Communication', 'Telephone']",Brain,Telephone,"[[(33, 75), (854, 1793)], [(1454, 119)], [(651, 138), (631, 3372)], [(474, 1139)]]","[[(0.01746031746031746, 0.020005334755934915), (0.45185185185185184, 0.4782608695652174)], [(0.7693121693121693, 0.04823672476692339)], [(0.34444444444444444, 0.02320887991927346), (0.33386243386243386, 0.5671039354187689)], [(0.2507936507936508, 0.7357881136950905)]]"
1ff000f7296c8b5b,1359507222,197,"['Brain', 'Southern_United_States', 'United_States', 'Computer', 'Telephone']",Brain,Telephone,"[[(518, 3514)], [(610, 75), (445, 154), (38, 3519), (572, 5127)], [(1299, 4828)], [(567, 1139)]]","[[(0.2740740740740741, 0.9373166177647373)], [(0.32275132275132273, 0.011977004152028107), (0.23544973544973544, 0.024592781858831046), (0.020105820105820106, 0.5619610348131587), (0.30264550264550266, 0.8187480038326413)], [(0.6873015873015873, 0.6047851684830264)], [(0.3, 0.17166541070082894)]]"
04fdbcc534813b6e,1359527459,238,"['Brain', 'Computer_science', 'Information', 'Communication', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(522, 75)], [(1078, 100)], [(474, 1139)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.2761904761904762, 0.02304147465437788)], [(0.5703703703703704, 0.04730368968779565)], [(0.2507936507936508, 0.7357881136950905)]]"
551bbf503ee11b3c,1359606612,76,"['Brain', 'Computer_science', 'Information', 'Communication', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(522, 75)], [(1078, 100)], [(474, 1139)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.2761904761904762, 0.02304147465437788)], [(0.5703703703703704, 0.04730368968779565)], [(0.2507936507936508, 0.7357881136950905)]]"
6102f3153844392a,1359627123,257,"['Brain', 'Sleep', 'Horse', 'Human', 'Technology', 'Electronics', 'Telephone']",Brain,Telephone,"[[(318, 332)], [(59, 1823)], [(584, 94)], [(570, 221)], [(19, 950)], [(1284, 249)]]","[[(0.16825396825396827, 0.08855694851960523)], [(0.031216931216931216, 0.8142027690933452)], [(0.308994708994709, 0.015814266487214)], [(0.30158730158730157, 0.03716784392869156)], [(0.010052910052910053, 0.2531982942430704)], [(0.6793650793650794, 0.12369597615499255)]]"
6102f3153844392a,1359627190,503,"['Brain', 'Computer_science', 'Programming_language', '19th_century', 'Telephone_exchange', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(1627, 94), (136, 406), (19, 1403)], [(408, 2631)], [(170, 2179)], [(915, 1251), (346, 1276)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.8608465608465609, 0.028878648233486945), (0.07195767195767196, 0.12473118279569892), (0.010052910052910053, 0.43102918586789557)], [(0.21587301587301588, 0.7405009850830284)], [(0.08994708994708994, 0.2806181584030908)], [(0.48412698412698413, 0.37443879078120323), (0.18306878306878308, 0.3819215803651601)]]"
615ef87f76c49cff,1359657233,234,"['Brain', 'Cell_%28biology%29', 'Energy', 'Electricity', 'Electric_field', 'Electric_charge', 'Electricity', 'Electronics', 'Telephone']",Brain,Telephone,"[[], [], [(734, 2961), (44, 3005), (85, 4931)], [(1768, 212), (38, 185), (329, 630), (241, 957)], [(1761, 167), (229, 75)], [(1743, 121)], [(651, 94), (369, 655)], [(1284, 249)]]","[[], [], [(0.38835978835978835, 0.48177676537585423), (0.02328042328042328, 0.4889358932639115), (0.04497354497354497, 0.8023104458184185)], [(0.9354497354497354, 0.1163556531284303), (0.020105820105820106, 0.10153677277716795), (0.17407407407407408, 0.34577387486278816), (0.12751322751322752, 0.5252469813391877)], [(0.9317460317460318, 0.07643020594965676), (0.12116402116402117, 0.034324942791762014)], [(0.9222222222222223, 0.0736457699330493)], [(0.34444444444444444, 0.05159165751920966), (0.19523809523809524, 0.35949506037321627)], [(0.6793650793650794, 0.12369597615499255)]]"
0c1e31726d7aee22,1360015499,247,"['Brain', 'Eye', 'Human', 'Technology', 'Radio', 'Television', 'Telecommunication', 'Telephone']",Brain,Telephone,"[[(624, 759)], [(1597, 271), (1114, 94)], [(570, 221)], [(1153, 825)], [(351, 145), (975, 860), (852, 1130), (19, 1712)], [(107, 75)], [(721, 94)]]","[[(0.33015873015873015, 0.20245398773006135)], [(0.8449735449735449, 0.07038961038961039), (0.5894179894179894, 0.024415584415584415)], [(0.30158730158730157, 0.03716784392869156)], [(0.6100529100529101, 0.21988272921108742)], [(0.18571428571428572, 0.03979143798024149), (0.5158730158730159, 0.23600439077936333), (0.4507936507936508, 0.31009879253567507), (0.010052910052910053, 0.4698133918770582)], [(0.056613756613756616, 0.020286718961319988)], [(0.3814814814814815, 0.030410870268521514)]]"
6572a37e44426847,1360116138,167,"['Brain', 'Computer_science', 'Internet', 'World_Wide_Web', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(231, 449)], [(770, 94), (137, 154), (886, 639), (1575, 1594), (432, 1423)], [(1357, 1770)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.12222222222222222, 0.13794162826420892)], [(0.4074074074074074, 0.02469784550709406), (0.07248677248677249, 0.04046242774566474), (0.4687830687830688, 0.1678928008407777), (0.8333333333333334, 0.418812401471361), (0.22857142857142856, 0.3738833420914346)], [(0.717989417989418, 0.5375037959307623)]]"
430faddc21e94132,1360123621,412,"['Brain', 'Eye', 'Human', 'Society', 'Technology', 'Electronics', 'Telephone']",Brain,Telephone,"[[(624, 759)], [(1597, 271), (1114, 94)], [(1056, 157), (957, 2548), (19, 3227), (556, 3870)], [(397, 1007)], [(19, 950)], [(1284, 249)]]","[[(0.33015873015873015, 0.20245398773006135)], [(0.8449735449735449, 0.07038961038961039), (0.5894179894179894, 0.024415584415584415)], [(0.5587301587301587, 0.026404305415405314), (0.5063492063492063, 0.42852337706020854), (0.010052910052910053, 0.5427177934746048), (0.29417989417989415, 0.6508577194752775)], [(0.21005291005291005, 0.7111581920903954)], [(0.010052910052910053, 0.2531982942430704)], [(0.6793650793650794, 0.12369597615499255)]]"
4e69ec614b513090,1360138300,84,"['Brain', 'Computer_science', 'Internet', 'Advertising', 'Television', 'Telecommunication', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(231, 449)], [(948, 3214)], [(351, 459)], [(107, 75)], [(721, 94)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.12222222222222222, 0.13794162826420892)], [(0.5015873015873016, 0.8444561219127693)], [(0.18571428571428572, 0.21064708581918312)], [(0.056613756613756616, 0.020286718961319988)], [(0.3814814814814815, 0.030410870268521514)]]"
04afaeea749dd028,1360471325,204,"['Brain', 'Computer_science', 'Internet', 'Optical_fiber', 'Light', 'Sound', 'Music', 'Communication', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(231, 449)], [(852, 154)], [(356, 75)], [(268, 2730), (459, 2998)], [(287, 284)], [(1010, 94)], [(474, 1139)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.12222222222222222, 0.13794162826420892)], [(0.4507936507936508, 0.04046242774566474)], [(0.18835978835978837, 0.026297335203366058)], [(0.14179894179894179, 0.6493815413891532), (0.24285714285714285, 0.7131303520456708)], [(0.15185185185185185, 0.17391304347826086)], [(0.5343915343915344, 0.029671717171717172)], [(0.2507936507936508, 0.7357881136950905)]]"
